GEOID,upper10th
170318205022,0.0
170318205023,0.0
170318205024,0.0
170318206031,1.0
170318206032,0.0
170318206033,0.0
170318206041,0.0
170318206042,0.0
170318206051,1.0
170318206052,1.0
170318206053,1.0
170318206061,0.0
170318206062,0.0
170318207001,0.0
170318207002,0.0
170318207003,0.0
170318207004,0.0
170318208001,0.0
170318208002,0.0
170318208003,0.0
170318209011,0.0
170318209012,0.0
170318209013,0.0
170318209014,0.0
170318209021,0.0
170318209022,0.0
170318209023,0.0
170318209024,0.0
170318210011,0.0
170318210012,0.0
170318210013,0.0
170318210014,0.0
170318210021,0.0
170318210022,0.0
170318210023,0.0
170318210024,0.0
170318210025,0.0
170318211011,0.0
170318211012,0.0
170318211013,0.0
170318211014,0.0
170318211021,0.0
170318211022,0.0
170318211023,0.0
170318211024,0.0
170318212001,0.0
170318212002,0.0
170318212003,1.0
170318212004,1.0
170318213001,0.0
170318213002,1.0
170318213003,0.0
170318213004,0.0
170318214011,0.0
170318214012,0.0
170318214013,0.0
170318214014,1.0
170318214021,0.0
170318214022,1.0
170318214023,0.0
170318215001,1.0
170318216001,0.0
170318216002,0.0
170318216003,0.0
170318216004,0.0
170318216005,0.0
170318217001,0.0
170318217002,0.0
170318217003,0.0
170318217004,0.0
170318217005,0.0
170318218001,0.0
170318218002,0.0
170318218003,0.0
170318218004,0.0
170318218005,0.0
170318218006,0.0
170318219001,0.0
170318219002,0.0
170318219003,0.0
170318219004,0.0
170318219005,0.0
170318220001,0.0
170318220002,0.0
170318220003,0.0
170318220004,0.0
170318220005,0.0
170318221011,0.0
170318221012,0.0
170318221013,0.0
170318221014,0.0
170318221021,0.0
170318221022,0.0
170318221023,0.0
170318221024,0.0
170318222001,0.0
170318222002,0.0
170318222003,0.0
170318223011,0.0
170318223012,0.0
170318223013,0.0
170318223014,0.0
170318223021,0.0
170318223022,0.0
170318223023,0.0
170318223024,0.0
170318224001,0.0
170318224002,0.0
170318224003,0.0
170318224004,0.0
170318225001,0.0
170318225002,0.0
170318225003,0.0
170318225004,0.0
170318226011,0.0
170318226012,0.0
170318226013,0.0
170318226021,0.0
170318226022,0.0
170318226023,1.0
170318227011,0.0
170318227012,0.0
170318227013,0.0
170318227014,0.0
170318227021,0.0
170318227022,0.0
170318227023,0.0
170318228011,0.0
170318228012,0.0
170318228021,0.0
170318228022,0.0
170318228023,0.0
170318229001,0.0
170318230011,0.0
170318230012,0.0
170318230013,0.0
170318230014,0.0
170318230015,0.0
170318230021,0.0
170318230022,0.0
170318230023,0.0
170318230024,0.0
170318231011,0.0
170318231012,0.0
170318231013,0.0
170318231014,0.0
170318231015,0.0
170318231021,1.0
170318231022,0.0
170318232001,0.0
170318232002,1.0
170318233021,1.0
170318233022,0.0
170318233023,1.0
170318233031,0.0
170318233032,1.0
170318233033,0.0
170318233034,0.0
170318233035,0.0
170318233041,0.0
170318233042,0.0
170318233043,0.0
170318233044,0.0
170318233045,0.0
170318233046,0.0
170318234001,0.0
170318234002,0.0
170318234003,0.0
170318234004,0.0
170318235001,0.0
170318235002,0.0
170318235003,0.0
170318235004,0.0
170318236021,0.0
170318236022,0.0
170318236023,0.0
170318236024,0.0
170318236031,0.0
170318236032,0.0
170318236041,0.0
170318236042,0.0
170318236043,0.0
170318236051,0.0
170318236052,0.0
170318236053,0.0
170318237021,1.0
170318237022,0.0
170318237023,0.0
170318237024,0.0
170318237031,0.0
170318237032,0.0
170318237033,0.0
170318237034,1.0
170318237041,0.0
170318237042,0.0
170318237043,0.0
170318237051,0.0
170318237052,0.0
170318237053,0.0
170318237054,0.0
170318238011,0.0
170318238012,0.0
170318238013,0.0
170318238031,0.0
170318238032,0.0
170318238033,0.0
170318238034,0.0
170318238051,0.0
170318238052,0.0
170318238053,0.0
170318238061,0.0
170318238062,0.0
170318238063,0.0
170318238064,1.0
170318239011,0.0
170318239012,0.0
170318239031,0.0
170318239032,0.0
170318239033,0.0
170318239034,0.0
170318239041,0.0
170318239042,0.0
170318239043,0.0
170318239044,0.0
170318240031,0.0
170318240032,0.0
170318240033,0.0
170318240041,0.0
170318240042,0.0
170318240043,0.0
170318240051,0.0
170318240052,0.0
170318240053,0.0
170318240061,0.0
170318240062,0.0
170318241051,0.0
170318241052,0.0
170318241053,0.0
170318241061,0.0
170318241062,0.0
170318241063,0.0
170318241071,0.0
170318241072,0.0
170318241073,0.0
170318241074,0.0
170318241081,0.0
170318241082,0.0
170318241083,0.0
170318241131,0.0
170318241132,0.0
170318241133,0.0
170318241141,0.0
170318241142,0.0
170318241151,0.0
170318241152,0.0
170318241161,0.0
170318241162,0.0
170318241163,0.0
170318241164,0.0
170318241171,0.0
170318241172,0.0
170318241173,0.0
170318241174,0.0
170318241191,0.0
170318241192,0.0
170318241201,0.0
170318241202,0.0
170318241203,0.0
170318241204,0.0
170318241211,0.0
170318241212,0.0
170318241221,0.0
170318241222,0.0
170318241223,0.0
170318241231,0.0
170318241232,0.0
170318241233,0.0
170318241234,0.0
170318241235,0.0
170318243001,0.0
170318243002,0.0
170318243003,0.0
170318244001,0.0
170318245031,0.0
170318245032,0.0
170318245033,0.0
170318245034,0.0
170318245035,0.0
170318245051,1.0
170318245052,0.0
170318245053,0.0
170318245061,0.0
170318245062,0.0
170318245063,0.0
170318245064,0.0
170318245065,0.0
170318245071,0.0
170318245072,0.0
170318246011,0.0
170318246012,0.0
170318246013,0.0
170318246014,0.0
170318246021,0.0
170318246022,0.0
170318246023,1.0
170318246024,0.0
170318246025,0.0
170318247011,1.0
170318247012,0.0
170318247013,0.0
170318247021,0.0
170318247022,0.0
170318247023,0.0
170318248001,0.0
170318248002,0.0
170318248003,0.0
170318248004,0.0
170318249001,0.0
170318249002,0.0
170318250001,0.0
170318250002,0.0
170318250003,0.0
170318252001,0.0
170318252002,0.0
170318253021,0.0
170318253022,0.0
170318253023,0.0
170318253031,0.0
170318253032,0.0
170318253033,0.0
170318253034,0.0
170318253041,0.0
170318253042,0.0
170318254001,0.0
170318254002,0.0
170318254003,0.0
170318255011,0.0
170318255012,0.0
170318255013,1.0
170318255031,1.0
170318255032,0.0
170318255033,0.0
170318255034,0.0
170318255035,0.0
170318255041,0.0
170318255042,1.0
170318255051,0.0
170318255052,0.0
170318255053,0.0
170318255054,0.0
170318256001,0.0
170318256002,0.0
170318256003,0.0
170318256004,0.0
170318257001,0.0
170318257002,1.0
170318257003,0.0
170318258011,0.0
170318258012,0.0
170318258013,1.0
170318258021,1.0
170318258022,1.0
170318258023,0.0
170318258031,0.0
170318258032,0.0
170318258033,0.0
170318258034,1.0
170318258035,1.0
170318259001,0.0
170318259002,0.0
170318259003,0.0
170318260001,1.0
170318260002,0.0
170318260003,0.0
170318261001,0.0
170318261002,0.0
170318261003,1.0
170318261004,0.0
170318261005,0.0
170318261006,0.0
170318262011,0.0
170318262012,0.0
170318262013,0.0
170318262014,0.0
170318262021,0.0
170318262022,0.0
170318262023,0.0
170318262024,0.0
170318262025,1.0
170318263011,0.0
170318263012,0.0
170318263013,0.0
170318263031,0.0
170318263032,0.0
170318263033,0.0
170318263034,0.0
170318263041,1.0
170318263042,0.0
170318263043,0.0
170318264011,1.0
170318264012,1.0
170318264021,0.0
170318264022,0.0
170318264023,0.0
170318264024,0.0
170318264025,0.0
170318265001,0.0
170318265002,0.0
170318265003,0.0
170318265004,1.0
170318266001,1.0
170318266002,0.0
170318266003,0.0
170318266004,0.0
170318266005,0.0
170318267001,1.0
170318267002,1.0
170318267003,0.0
170318267004,0.0
170318268001,0.0
170318268002,1.0
170318268003,1.0
170318268004,0.0
170318269011,1.0
170318269021,0.0
170318269022,1.0
170318270001,1.0
170318270002,0.0
170318270003,0.0
170318271001,1.0
170318271002,0.0
170318271003,0.0
170318272001,0.0
170318272002,0.0
170318272003,0.0
170318272004,0.0
170318273001,0.0
170318273002,1.0
170318273003,0.0
170318274001,0.0
170318274002,0.0
170318274003,0.0
170318274004,0.0
170318275001,0.0
170318275002,0.0
170318275003,0.0
170318276001,0.0
170318276002,0.0
170318276003,0.0
170318277001,0.0
170318277002,0.0
170318278011,0.0
170318278012,0.0
170318278013,0.0
170318278014,0.0
170318278021,0.0
170318278022,0.0
170318278041,0.0
170318278042,0.0
170318278043,0.0
170318278051,0.0
170318278052,0.0
170318278053,0.0
170318279011,0.0
170318279012,0.0
170318279021,0.0
170318279022,1.0
170318279023,0.0
170318279024,0.0
170318279025,0.0
170318280001,0.0
170318280002,0.0
170318280003,0.0
170318280004,0.0
170318281001,0.0
170318281002,0.0
170318281003,0.0
170318281004,0.0
170318281005,0.0
170318282011,1.0
170318282012,0.0
170318282013,0.0
170318282021,0.0
170318282022,0.0
170318282023,0.0
170318282024,0.0
170318283001,0.0
170318283002,0.0
170318284011,0.0
170318284012,0.0
170318284013,0.0
170318284014,0.0
170318284021,0.0
170318284022,0.0
170318284023,0.0
170318285031,1.0
170318285032,1.0
170318285033,0.0
170318285034,0.0
170318285041,1.0
170318285042,0.0
170318285043,0.0
170318285044,0.0
170318285051,0.0
170318285052,0.0
170318285053,0.0
170318285054,0.0
170318285055,0.0
170318285061,0.0
170318285062,0.0
170318285063,1.0
170318285064,0.0
170318285065,1.0
170318285066,1.0
170318286011,0.0
170318286012,0.0
170318286013,0.0
170318286014,0.0
170318286021,0.0
170318286022,0.0
170318287011,0.0
170318287012,0.0
170318287013,0.0
170318287014,1.0
170318287021,1.0
170318287022,0.0
170318287023,0.0
170318288011,0.0
170318288012,0.0
170318288013,0.0
170318288014,0.0
170318288015,0.0
170318288021,0.0
170318288022,0.0
170318288023,0.0
170318289001,0.0
170318289002,0.0
170318289003,1.0
170318290001,0.0
170318290002,1.0
170318291001,0.0
170318291002,0.0
170318292001,0.0
170318292002,0.0
170318292003,0.0
170318292004,1.0
170318293011,0.0
170318293012,0.0
170318293021,0.0
170318293022,1.0
170318293023,1.0
170318294011,0.0
170318294021,0.0
170318294022,0.0
170318294023,0.0
170318295001,0.0
170318295002,0.0
170318295003,0.0
170318296001,0.0
170318296002,0.0
170318296003,0.0
170318297001,0.0
170318297002,1.0
170318297003,0.0
170318298001,0.0
170318298002,0.0
170318298003,0.0
170318298004,0.0
170318298005,0.0
170318299011,1.0
170318299012,0.0
170318299013,0.0
170318299014,1.0
170318299021,0.0
170318299022,0.0
170318299023,0.0
170318299024,1.0
170318300011,1.0
170318300031,1.0
170318300032,0.0
170318300033,1.0
170318300041,0.0
170318300042,0.0
170318300043,1.0
170318300051,0.0
170318300052,0.0
170318300061,0.0
170318300062,0.0
170318300071,1.0
170318300072,1.0
170318300073,1.0
170318300081,1.0
170318300082,0.0
170318300083,0.0
170318301001,0.0
170318301002,0.0
170318302011,1.0
170318302012,1.0
170318302013,0.0
170318302021,1.0
170318302022,0.0
170318303001,1.0
170318303002,1.0
170318303003,1.0
170318303004,0.0
170318304001,0.0
170318304002,0.0
170318304003,1.0
170318304004,0.0
170318305001,0.0
170318305002,0.0
170318305003,0.0
170318306001,0.0
170318306002,0.0
170318306003,0.0
170318306004,0.0
170318307001,0.0
170318307002,0.0
170318307003,0.0
170318307004,0.0
170318308001,0.0
170318308002,0.0
170318308003,0.0
170318309001,0.0
170318309002,0.0
170318309003,0.0
170318310001,0.0
170318310002,0.0
170318311001,0.0
170318311002,0.0
170318311003,0.0
170318311004,0.0
170318312001,0.0
170318312002,0.0
170318312003,0.0
170318313001,0.0
170318314001,0.0
170318314002,1.0
170318315001,0.0
170318315002,0.0
170318316001,0.0
170318316002,0.0
170318316003,0.0
170318316004,0.0
170318316005,0.0
170318316006,0.0
170318317001,0.0
170318318001,0.0
170318318002,0.0
170318318003,0.0
170318318004,0.0
170318318005,0.0
170318319001,0.0
170318319002,0.0
170318320001,0.0
170318321001,0.0
170318321002,0.0
170318321003,0.0
170318322001,0.0
170318322002,0.0
170318322003,0.0
170318323001,0.0
170318324001,0.0
170318324002,0.0
170318325001,0.0
170318325002,0.0
170318326001,0.0
170318326002,0.0
170318326003,0.0
170318329001,0.0
170318329002,0.0
170318330001,0.0
170318330002,0.0
170318331001,0.0
170318331002,0.0
170318331003,0.0
170318333001,1.0
170318339001,0.0
170318339002,1.0
170318340001,1.0
170318340002,0.0
170318342001,1.0
170318342002,1.0
170318342003,1.0
170318342004,0.0
170318343001,0.0
170318343002,1.0
170318343003,0.0
170318343004,0.0
170318343005,0.0
170318343006,0.0
170318344001,0.0
170318344002,0.0
170318344003,1.0
170318345001,1.0
170318346001,0.0
170318346002,0.0
170318346003,0.0
170318346004,0.0
170318347001,0.0
170318347002,1.0
170318347003,0.0
170318348001,0.0
170318348002,0.0
170318348003,0.0
170318349001,0.0
170318349002,1.0
170318350001,1.0
170318350002,1.0
170318350003,0.0
170318350004,1.0
170318350005,0.0
170318351001,0.0
170318351002,0.0
170318351003,0.0
170318351004,0.0
170318352001,0.0
170318355001,1.0
170318355002,0.0
170318356001,0.0
170318356002,0.0
170318357001,0.0
170318358001,1.0
170318359001,1.0
170318359002,0.0
170318359003,0.0
170318360001,0.0
170318360002,0.0
170318360003,0.0
170318361001,1.0
170318361002,0.0
170318361003,1.0
170318362001,0.0
170318363001,0.0
170318363002,0.0
170318364001,0.0
170318364002,1.0
170318364003,0.0
170318365001,1.0
170318365002,1.0
170318366001,0.0
170318366002,0.0
170318367001,1.0
170318367002,1.0
170318368001,0.0
170318368002,1.0
170318369001,0.0
170318369002,0.0
170318370001,0.0
170318370002,0.0
170318371001,0.0
170318371002,0.0
170318373001,1.0
170318373002,0.0
170318374001,0.0
170318374002,0.0
170318378001,1.0
170318378002,0.0
170318380001,0.0
170318380002,1.0
170318381001,1.0
170318381002,1.0
170318381003,0.0
170318382001,0.0
170318382002,0.0
170318383001,1.0
170318383002,0.0
170318386001,0.0
170318386002,0.0
170318387001,1.0
170318387002,1.0
170318387003,0.0
170318387004,0.0
170318388001,0.0
170318388002,1.0
170318390001,0.0
170318390002,1.0
170318390003,0.0
170318390004,0.0
170318391001,1.0
170318391002,1.0
170318392001,0.0
170318392002,0.0
170318392003,1.0
170318395001,0.0
170318396001,0.0
170318396002,0.0
170318397001,0.0
170318397002,0.0
170318397003,0.0
170318398001,0.0
170318398002,0.0
170318398003,0.0
170318399001,0.0
170318399002,0.0
170318399003,0.0
170318399004,0.0
170318399005,0.0
170318400001,0.0
170318400002,0.0
170318401001,0.0
170318401002,0.0
170318402001,0.0
170318403001,0.0
170318403002,0.0
170318403003,0.0
170318404001,0.0
170318404002,0.0
170318407001,0.0
170318407002,0.0
170318407003,0.0
170318408001,0.0
170318408002,0.0
170318410001,0.0
170318411001,0.0
170318411002,0.0
170318411003,0.0
170318411004,0.0
170318412001,0.0
170318412002,0.0
170318412003,0.0
170318413001,0.0
170318413002,0.0
170318413003,0.0
170318413004,0.0
170318414001,1.0
170318414002,0.0
170318415001,1.0
170318415002,1.0
170318416001,0.0
170318417001,1.0
170318418001,0.0
170318418002,1.0
170318419001,0.0
170318419002,0.0
170318420001,0.0
170318420002,0.0
170318421001,0.0
170318421002,0.0
170318421003,0.0
170318421004,0.0
170318421005,0.0
170318421006,0.0
170318422001,0.0
170318423001,0.0
170318423002,0.0
170318424001,0.0
170318424002,0.0
170318424003,0.0
170318425001,1.0
170318426001,0.0
170318426002,0.0
170318426003,0.0
170318426004,0.0
170318428001,0.0
170318428002,0.0
170318428003,0.0
170318428004,0.0
170318428005,0.0
170318428006,0.0
170318429001,1.0
170318429002,0.0
170318429003,0.0
170318429004,0.0
170318430001,1.0
170318430002,0.0
170318431001,1.0
170318431002,0.0
170318432001,0.0
170318432002,0.0
170318433001,0.0
170318434001,1.0
170318435001,0.0
170318436001,1.0
170318436002,1.0
170318437001,0.0
170318437002,0.0
170318438001,0.0
170318438002,0.0
170318439001,0.0
170318439002,0.0
170318439003,1.0
170318439004,0.0
170318439005,1.0
170319800001,0.0
170319801001,0.0
170319900000,0.0
