GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
1704013,2004,Bartlett,Illinois,36706.0,1.87,1110.14,6.86,752.0,79718.0,204700.0,24.9,83.56,1.92,5.51,0.08,7.78,0.02,1.03,0.09,81.68,19.32,1.74,7.36,0,0,0
1704013,2005,Bartlett,Illinois,40616.0,2.51,1179.38,6.61,996.0,91863.0,313800.0,28.6,77.96,1.52,8.56,0.06,10.89,0.0,0.92,0.08,86.97,17.23,1.46,7.37,0,0,0
1704013,2006,Bartlett,Illinois,40616.0,2.51,1238.16,6.61,996.0,91863.0,313800.0,28.6,77.96,1.52,8.56,0.06,10.89,0.0,0.92,0.08,85.12,36.35,2.94,6.88,0,0,0
1704013,2007,Bartlett,Illinois,40616.0,2.51,1303.22,6.61,996.0,91863.0,313800.0,28.6,77.96,1.52,8.56,0.06,10.89,0.0,0.92,0.08,125.71,52.96,4.06,9.65,0,0,0
1704013,2008,Bartlett,Illinois,40616.0,2.51,1365.2,6.61,996.0,91863.0,313800.0,28.6,77.96,1.52,8.56,0.06,10.89,0.0,0.92,0.08,168.59,85.86,6.29,12.35,0,0,0
1704013,2009,Bartlett,Illinois,40616.0,2.51,1430.35,6.61,996.0,91863.0,313800.0,28.6,77.96,1.52,8.56,0.06,10.89,0.0,0.92,0.08,136.06,64.89,4.54,9.51,0,0,0
1704013,2010,Bartlett,Illinois,41208.0,3.18,1491.66,9.86,1231.0,96127.0,293700.0,34.0,73.21,2.23,8.63,0.09,14.31,0.02,1.39,0.14,153.85,81.29,5.45,10.31,0,0,0
1704013,2011,Bartlett,Illinois,41552.0,2.76,1527.8,9.64,1272.0,100105.0,254600.0,32.3,70.6,1.72,10.59,0.08,15.05,0.01,1.7,0.24,125.74,65.57,4.29,8.23,0,0,0
1704013,2012,Bartlett,Illinois,41552.0,2.76,1561.08,9.64,1272.0,100105.0,254600.0,32.3,70.6,1.72,10.59,0.08,15.05,0.01,1.7,0.24,142.69,69.19,4.43,9.14,0,0,0
1704013,2013,Bartlett,Illinois,41552.0,2.76,1600.87,9.64,1272.0,100105.0,254600.0,32.3,70.6,1.72,10.59,0.08,15.05,0.01,1.7,0.24,125.32,53.34,3.33,7.83,0,0,0
1704013,2014,Bartlett,Illinois,41552.0,2.76,1627.59,9.64,1272.0,100105.0,254600.0,32.3,70.6,1.72,10.59,0.08,15.05,0.01,1.7,0.24,103.78,45.53,2.8,6.38,0,0,0
1704013,2015,Bartlett,Illinois,41552.0,2.76,1666.88,9.64,1272.0,100105.0,254600.0,32.3,70.6,1.72,10.59,0.08,15.05,0.01,1.7,0.24,86.47,42.5,2.55,5.19,0,0,0
1704013,2016,Bartlett,Illinois,41552.0,2.76,1697.01,9.64,1272.0,100105.0,254600.0,32.3,70.6,1.72,10.59,0.08,15.05,0.01,1.7,0.24,74.68,29.73,1.75,4.4,0,0,0
1704039,2000,Bartonville,Illinois,6310.0,6.97,498.6,19.68,468.0,40766.0,73400.0,24.2,97.45,0.4,0.97,0.06,0.38,0.02,0.7,0.03,7.91,6.93,1.39,1.59,0,0,0
1704039,2001,Bartonville,Illinois,6310.0,6.97,504.53,19.68,468.0,40766.0,73400.0,24.2,97.45,0.4,0.97,0.06,0.38,0.02,0.7,0.03,19.39,12.21,2.42,3.84,0,0,0
1704039,2002,Bartonville,Illinois,6310.0,6.97,510.0,19.68,468.0,40766.0,73400.0,24.2,97.45,0.4,0.97,0.06,0.38,0.02,0.7,0.03,16.92,14.17,2.78,3.32,0,0,0
1704039,2003,Bartonville,Illinois,6310.0,6.97,513.53,19.68,468.0,40766.0,73400.0,24.2,97.45,0.4,0.97,0.06,0.38,0.02,0.7,0.03,17.9,10.22,1.99,3.49,0,0,0
1704039,2004,Bartonville,Illinois,6310.0,6.97,518.62,19.68,468.0,40766.0,73400.0,24.2,97.45,0.4,0.97,0.06,0.38,0.02,0.7,0.03,23.54,17.8,3.43,4.54,0,0,0
1704039,2005,Bartonville,Illinois,6125.0,2.6,524.96,19.33,703.0,52302.0,97700.0,24.5,93.37,2.78,0.57,0.29,0.31,0.29,2.38,0.0,26.18,21.87,4.17,4.99,0,0,0
1704039,2006,Bartonville,Illinois,6125.0,2.6,529.94,19.33,703.0,52302.0,97700.0,24.5,93.37,2.78,0.57,0.29,0.31,0.29,2.38,0.0,18.19,16.21,3.06,3.43,0,0,0
1704039,2007,Bartonville,Illinois,6125.0,2.6,535.03,19.33,703.0,52302.0,97700.0,24.5,93.37,2.78,0.57,0.29,0.31,0.29,2.38,0.0,16.22,14.44,2.7,3.03,0,0,0
1704039,2008,Bartonville,Illinois,6125.0,2.6,538.56,19.33,703.0,52302.0,97700.0,24.5,93.37,2.78,0.57,0.29,0.31,0.29,2.38,0.0,16.73,11.21,2.08,3.11,0,0,0
1704039,2009,Bartonville,Illinois,6125.0,2.6,544.03,19.33,703.0,52302.0,97700.0,24.5,93.37,2.78,0.57,0.29,0.31,0.29,2.38,0.0,11.65,5.94,1.09,2.14,0,0,0
1704039,2010,Bartonville,Illinois,6471.0,9.63,549.96,21.45,666.0,50442.0,107100.0,21.2,94.92,1.05,1.89,0.03,0.42,0.05,1.47,0.19,23.65,19.32,3.51,4.3,0,0,0
1704039,2011,Bartonville,Illinois,6438.0,9.89,561.5,20.86,720.0,49545.0,112700.0,23.2,96.82,0.4,2.24,0.0,0.0,0.0,0.54,0.0,20.59,8.61,1.53,3.67,0,0,0
1704039,2012,Bartonville,Illinois,6438.0,9.89,572.26,20.86,720.0,49545.0,112700.0,23.2,96.82,0.4,2.24,0.0,0.0,0.0,0.54,0.0,19.01,11.4,1.99,3.32,0,0,0
1704039,2013,Bartonville,Illinois,6438.0,9.89,584.67,20.86,720.0,49545.0,112700.0,23.2,96.82,0.4,2.24,0.0,0.0,0.0,0.54,0.0,21.66,15.22,2.6,3.71,0,0,0
1704039,2014,Bartonville,Illinois,6438.0,9.89,594.84,20.86,720.0,49545.0,112700.0,23.2,96.82,0.4,2.24,0.0,0.0,0.0,0.54,0.0,16.77,10.14,1.7,2.82,0,0,0
1704039,2015,Bartonville,Illinois,6438.0,9.89,606.97,20.86,720.0,49545.0,112700.0,23.2,96.82,0.4,2.24,0.0,0.0,0.0,0.54,0.0,16.24,7.94,1.31,2.67,0,0,0
1704039,2016,Bartonville,Illinois,6438.0,9.89,617.14,20.86,720.0,49545.0,112700.0,23.2,96.82,0.4,2.24,0.0,0.0,0.0,0.54,0.0,24.05,9.37,1.52,3.9,0,0,0
1704052,2000,Basco,Illinois,107.0,9.24,,6.25,363.0,29306.0,41500.0,9.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2001,Basco,Illinois,107.0,9.24,,6.25,363.0,29306.0,41500.0,9.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2002,Basco,Illinois,107.0,9.24,,6.25,363.0,29306.0,41500.0,9.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2003,Basco,Illinois,107.0,9.24,,6.25,363.0,29306.0,41500.0,9.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2004,Basco,Illinois,107.0,9.24,,6.25,363.0,29306.0,41500.0,9.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2005,Basco,Illinois,158.0,5.41,,21.33,495.0,36250.0,35300.0,50.0,91.77,0.0,0.0,8.23,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2006,Basco,Illinois,158.0,5.41,,21.33,495.0,36250.0,35300.0,50.0,91.77,0.0,0.0,8.23,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2007,Basco,Illinois,158.0,5.41,,21.33,495.0,36250.0,35300.0,50.0,91.77,0.0,0.0,8.23,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2008,Basco,Illinois,158.0,5.41,,21.33,495.0,36250.0,35300.0,50.0,91.77,0.0,0.0,8.23,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2009,Basco,Illinois,158.0,5.41,,21.33,495.0,36250.0,35300.0,50.0,91.77,0.0,0.0,8.23,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2010,Basco,Illinois,98.0,0.0,,16.67,,36250.0,35000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
1704052,2011,Basco,Illinois,78.0,0.0,,10.81,,34844.0,45000.0,,98.72,0.0,0.0,0.0,0.0,0.0,1.28,0.0,,,,,0,0,0
1704052,2012,Basco,Illinois,78.0,0.0,,10.81,,34844.0,45000.0,,98.72,0.0,0.0,0.0,0.0,0.0,1.28,0.0,,,,,0,0,0
1704052,2013,Basco,Illinois,78.0,0.0,,10.81,,34844.0,45000.0,,98.72,0.0,0.0,0.0,0.0,0.0,1.28,0.0,,,,,0,0,0
1704052,2014,Basco,Illinois,78.0,0.0,,10.81,,34844.0,45000.0,,98.72,0.0,0.0,0.0,0.0,0.0,1.28,0.0,,,,,0,0,0
1704052,2015,Basco,Illinois,78.0,0.0,,10.81,,34844.0,45000.0,,98.72,0.0,0.0,0.0,0.0,0.0,1.28,0.0,,,,,0,0,0
1704052,2016,Basco,Illinois,78.0,0.0,,10.81,,34844.0,45000.0,,98.72,0.0,0.0,0.0,0.0,0.0,1.28,0.0,,,,,0,0,0
1704078,2000,Batavia,Illinois,23866.0,3.57,,22.24,771.0,68656.0,202700.0,23.7,90.1,2.26,5.27,0.07,1.34,0.0,0.89,0.07,,,,,0,0,0
1704078,2001,Batavia,Illinois,23866.0,3.57,1786.12,22.24,771.0,68656.0,202700.0,23.7,90.1,2.26,5.27,0.07,1.34,0.0,0.89,0.07,56.28,35.73,2.0,3.15,0,0,0
1704078,2002,Batavia,Illinois,23866.0,3.57,1814.35,22.24,771.0,68656.0,202700.0,23.7,90.1,2.26,5.27,0.07,1.34,0.0,0.89,0.07,69.09,38.23,2.11,3.81,0,0,0
1704078,2003,Batavia,Illinois,23866.0,3.57,1845.72,22.24,771.0,68656.0,202700.0,23.7,90.1,2.26,5.27,0.07,1.34,0.0,0.89,0.07,67.5,41.67,2.26,3.66,0,0,0
1704078,2004,Batavia,Illinois,23866.0,3.57,1874.53,22.24,771.0,68656.0,202700.0,23.7,90.1,2.26,5.27,0.07,1.34,0.0,0.89,0.07,83.55,50.16,2.68,4.46,0,0,0
1704078,2005,Batavia,Illinois,27154.0,5.89,1907.37,20.61,936.0,94061.0,315600.0,27.5,89.3,3.8,4.25,0.0,1.71,0.0,0.81,0.14,58.19,54.29,2.85,3.05,0,0,0
1704078,2006,Batavia,Illinois,27154.0,5.89,1930.52,20.61,936.0,94061.0,315600.0,27.5,89.3,3.8,4.25,0.0,1.71,0.0,0.81,0.14,59.34,51.11,2.65,3.07,0,0,0
1704078,2007,Batavia,Illinois,27154.0,5.89,1961.33,20.61,936.0,94061.0,315600.0,27.5,89.3,3.8,4.25,0.0,1.71,0.0,0.81,0.14,77.55,27.14,1.38,3.95,0,0,0
1704078,2008,Batavia,Illinois,27154.0,5.89,1990.71,20.61,936.0,94061.0,315600.0,27.5,89.3,3.8,4.25,0.0,1.71,0.0,0.81,0.14,57.79,28.84,1.45,2.9,0,0,0
1704078,2009,Batavia,Illinois,27154.0,5.89,2020.93,20.61,936.0,94061.0,315600.0,27.5,89.3,3.8,4.25,0.0,1.71,0.0,0.81,0.14,77.27,43.52,2.15,3.82,0,0,0
1704078,2010,Batavia,Illinois,26045.0,7.74,2049.13,21.9,1024.0,90060.0,286600.0,28.9,87.69,2.35,6.82,0.15,1.8,0.01,1.12,0.07,66.43,29.86,1.46,3.24,0,0,0
1704078,2011,Batavia,Illinois,26105.0,3.83,2086.93,23.08,1044.0,92684.0,274700.0,30.4,88.24,1.83,7.22,0.07,1.13,0.03,1.48,0.0,77.64,43.33,2.08,3.72,0,0,0
1704078,2012,Batavia,Illinois,26105.0,3.83,2117.62,23.08,1044.0,92684.0,274700.0,30.4,88.24,1.83,7.22,0.07,1.13,0.03,1.48,0.0,66.61,43.91,2.07,3.15,0,0,0
1704078,2013,Batavia,Illinois,26105.0,3.83,2160.19,23.08,1044.0,92684.0,274700.0,30.4,88.24,1.83,7.22,0.07,1.13,0.03,1.48,0.0,47.83,27.89,1.29,2.21,0,0,0
1704078,2014,Batavia,Illinois,26105.0,3.83,2191.37,23.08,1044.0,92684.0,274700.0,30.4,88.24,1.83,7.22,0.07,1.13,0.03,1.48,0.0,45.91,32.48,1.48,2.1,0,0,0
1704078,2015,Batavia,Illinois,26105.0,3.83,2226.74,23.08,1044.0,92684.0,274700.0,30.4,88.24,1.83,7.22,0.07,1.13,0.03,1.48,0.0,48.23,15.18,0.68,2.17,0,0,0
1704078,2016,Batavia,Illinois,26105.0,3.83,2259.86,23.08,1044.0,92684.0,274700.0,30.4,88.24,1.83,7.22,0.07,1.13,0.03,1.48,0.0,39.27,16.51,0.73,1.74,1,0,0
1704117,2000,Batchtown,Illinois,218.0,2.47,9.57,10.59,475.0,42222.0,67700.0,21.3,99.54,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2001,Batchtown,Illinois,218.0,2.47,9.78,10.59,475.0,42222.0,67700.0,21.3,99.54,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2002,Batchtown,Illinois,218.0,2.47,9.98,10.59,475.0,42222.0,67700.0,21.3,99.54,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2003,Batchtown,Illinois,218.0,2.47,10.19,10.59,475.0,42222.0,67700.0,21.3,99.54,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2004,Batchtown,Illinois,218.0,2.47,10.39,10.59,475.0,42222.0,67700.0,21.3,99.54,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2005,Batchtown,Illinois,251.0,12.28,10.59,7.95,392.0,53750.0,69800.0,14.2,99.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.92,0,0,0
1704117,2006,Batchtown,Illinois,251.0,12.28,10.59,7.95,392.0,53750.0,69800.0,14.2,99.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2007,Batchtown,Illinois,251.0,12.28,10.8,7.95,392.0,53750.0,69800.0,14.2,99.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2008,Batchtown,Illinois,251.0,12.28,11.0,7.95,392.0,53750.0,69800.0,14.2,99.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2009,Batchtown,Illinois,251.0,12.28,11.2,7.95,392.0,53750.0,69800.0,14.2,99.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2010,Batchtown,Illinois,214.0,10.17,11.41,16.67,389.0,59688.0,106700.0,14.6,99.53,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2011,Batchtown,Illinois,189.0,8.62,11.61,14.81,640.0,66875.0,108000.0,19.2,96.83,0.0,1.59,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2012,Batchtown,Illinois,189.0,8.62,11.81,14.81,640.0,66875.0,108000.0,19.2,96.83,0.0,1.59,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2013,Batchtown,Illinois,189.0,8.62,12.02,14.81,640.0,66875.0,108000.0,19.2,96.83,0.0,1.59,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2014,Batchtown,Illinois,189.0,8.62,12.02,14.81,640.0,66875.0,108000.0,19.2,96.83,0.0,1.59,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2015,Batchtown,Illinois,189.0,8.62,12.22,14.81,640.0,66875.0,108000.0,19.2,96.83,0.0,1.59,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0,0,0
1704117,2016,Batchtown,Illinois,189.0,8.62,12.43,14.81,640.0,66875.0,108000.0,19.2,96.83,0.0,1.59,0.0,0.0,0.0,1.59,0.0,0.2,0.0,0.0,1.64,0,0,0
1704156,2000,Bath,Illinois,310.0,24.68,19.81,16.92,415.0,30208.0,41600.0,24.5,96.13,0.32,0.32,0.97,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0,0,0
1704156,2001,Bath,Illinois,310.0,24.68,20.13,16.92,415.0,30208.0,41600.0,24.5,96.13,0.32,0.32,0.97,0.0,0.0,2.26,0.0,0.32,0.32,1.59,1.59,0,0,0
1704156,2002,Bath,Illinois,310.0,24.68,20.13,16.92,415.0,30208.0,41600.0,24.5,96.13,0.32,0.32,0.97,0.0,0.0,2.26,0.0,0.96,0.96,4.76,4.76,0,0,0
1704156,2003,Bath,Illinois,310.0,24.68,20.44,16.92,415.0,30208.0,41600.0,24.5,96.13,0.32,0.32,0.97,0.0,0.0,2.26,0.0,0.64,0.64,3.13,3.13,0,0,0
1704156,2004,Bath,Illinois,310.0,24.68,20.76,16.92,415.0,30208.0,41600.0,24.5,96.13,0.32,0.32,0.97,0.0,0.0,2.26,0.0,0.64,0.64,3.08,3.08,0,0,0
1704156,2005,Bath,Illinois,323.0,21.84,21.08,16.3,525.0,22330.0,44300.0,25.0,95.67,0.0,0.0,0.0,0.93,0.0,3.41,0.0,0.0,0.0,0.0,0.0,1,0,0
1704156,2006,Bath,Illinois,323.0,21.84,21.08,16.3,525.0,22330.0,44300.0,25.0,95.67,0.0,0.0,0.0,0.93,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0,0,0
1704156,2007,Bath,Illinois,323.0,21.84,21.4,16.3,525.0,22330.0,44300.0,25.0,95.67,0.0,0.0,0.0,0.93,0.0,3.41,0.0,0.0,0.0,0.0,0.0,1,0,0
1704156,2008,Bath,Illinois,323.0,21.84,21.72,16.3,525.0,22330.0,44300.0,25.0,95.67,0.0,0.0,0.0,0.93,0.0,3.41,0.0,0.32,0.32,1.47,1.47,1,0,0
1704156,2009,Bath,Illinois,323.0,21.84,21.72,16.3,525.0,22330.0,44300.0,25.0,95.67,0.0,0.0,0.0,0.93,0.0,3.41,0.0,0.0,0.0,0.0,0.0,1,0,0
1704156,2010,Bath,Illinois,333.0,28.74,22.04,26.62,622.0,23571.0,51900.0,19.5,99.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704156,2011,Bath,Illinois,267.0,12.5,22.36,22.03,664.0,33750.0,49000.0,18.8,98.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704156,2012,Bath,Illinois,267.0,12.5,23.0,22.03,664.0,33750.0,49000.0,18.8,98.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1704156,2013,Bath,Illinois,267.0,12.5,23.32,22.03,664.0,33750.0,49000.0,18.8,98.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1704156,2014,Bath,Illinois,267.0,12.5,23.64,22.03,664.0,33750.0,49000.0,18.8,98.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1704156,2015,Bath,Illinois,267.0,12.5,24.28,22.03,664.0,33750.0,49000.0,18.8,98.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1704156,2016,Bath,Illinois,267.0,12.5,24.6,22.03,664.0,33750.0,49000.0,18.8,98.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.32,0.32,1.3,1.3,1,0,0
1704247,2000,Baylis,Illinois,265.0,15.76,22.65,23.08,403.0,32344.0,23800.0,17.5,98.11,0.0,0.0,0.0,0.38,0.0,1.51,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2001,Baylis,Illinois,265.0,15.76,22.01,23.08,403.0,32344.0,23800.0,17.5,98.11,0.0,0.0,0.0,0.38,0.0,1.51,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2002,Baylis,Illinois,265.0,15.76,21.36,23.08,403.0,32344.0,23800.0,17.5,98.11,0.0,0.0,0.0,0.38,0.0,1.51,0.0,0.32,0.32,1.52,1.52,1,0,0
1704247,2003,Baylis,Illinois,265.0,15.76,20.71,23.08,403.0,32344.0,23800.0,17.5,98.11,0.0,0.0,0.0,0.38,0.0,1.51,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2004,Baylis,Illinois,265.0,15.76,20.06,23.08,403.0,32344.0,23800.0,17.5,98.11,0.0,0.0,0.0,0.38,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0,0,0
1704247,2005,Baylis,Illinois,183.0,0.0,19.42,5.71,,36500.0,30000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704247,2006,Baylis,Illinois,183.0,0.0,18.45,5.71,,36500.0,30000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2007,Baylis,Illinois,183.0,0.0,17.8,5.71,,36500.0,30000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,1.82,1.82,1,0,0
1704247,2008,Baylis,Illinois,183.0,0.0,17.15,5.71,,36500.0,30000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2009,Baylis,Illinois,183.0,0.0,16.5,5.71,,36500.0,30000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2010,Baylis,Illinois,205.0,13.51,15.86,25.61,523.0,26125.0,31300.0,24.7,98.05,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2011,Baylis,Illinois,195.0,11.76,16.18,22.35,,25417.0,28800.0,22.5,94.87,0.0,2.56,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2012,Baylis,Illinois,195.0,11.76,16.83,22.35,,25417.0,28800.0,22.5,94.87,0.0,2.56,0.0,0.0,0.0,2.56,0.0,0.32,0.0,0.0,1.92,1,0,0
1704247,2013,Baylis,Illinois,195.0,11.76,17.15,22.35,,25417.0,28800.0,22.5,94.87,0.0,2.56,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2014,Baylis,Illinois,195.0,11.76,17.48,22.35,,25417.0,28800.0,22.5,94.87,0.0,2.56,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2015,Baylis,Illinois,195.0,11.76,18.12,22.35,,25417.0,28800.0,22.5,94.87,0.0,2.56,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,1,0,0
1704247,2016,Baylis,Illinois,195.0,11.76,18.45,22.35,,25417.0,28800.0,22.5,94.87,0.0,2.56,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,1,0,0
1704273,2000,Bay View Gardens,Illinois,366.0,5.31,21.29,19.15,530.0,32750.0,70400.0,16.3,98.63,0.27,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704273,2001,Bay View Gardens,Illinois,366.0,5.31,21.82,19.15,530.0,32750.0,70400.0,16.3,98.63,0.27,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704273,2002,Bay View Gardens,Illinois,366.0,5.31,22.35,19.15,530.0,32750.0,70400.0,16.3,98.63,0.27,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704273,2003,Bay View Gardens,Illinois,366.0,5.31,23.42,19.15,530.0,32750.0,70400.0,16.3,98.63,0.27,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704273,2004,Bay View Gardens,Illinois,366.0,5.31,23.95,19.15,530.0,32750.0,70400.0,16.3,98.63,0.27,0.55,0.55,0.0,0.0,0.0,0.0,0.53,0.0,0.0,2.22,0,0,0
1704273,2005,Bay View Gardens,Illinois,397.0,11.76,24.48,10.07,486.0,43125.0,93600.0,50.0,90.43,0.0,1.26,0.0,1.76,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0,0,0
1704273,2006,Bay View Gardens,Illinois,397.0,11.76,25.01,10.07,486.0,43125.0,93600.0,50.0,90.43,0.0,1.26,0.0,1.76,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0,0,0
1704273,2007,Bay View Gardens,Illinois,397.0,11.76,25.55,10.07,486.0,43125.0,93600.0,50.0,90.43,0.0,1.26,0.0,1.76,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0,0,0
1704273,2008,Bay View Gardens,Illinois,397.0,11.76,26.61,10.07,486.0,43125.0,93600.0,50.0,90.43,0.0,1.26,0.0,1.76,0.0,6.55,0.0,0.53,0.53,2.0,2.0,0,0,0
1704273,2009,Bay View Gardens,Illinois,397.0,11.76,27.14,10.07,486.0,43125.0,93600.0,50.0,90.43,0.0,1.26,0.0,1.76,0.0,6.55,0.0,1.06,1.06,3.92,3.92,0,0,0
1704273,2010,Bay View Gardens,Illinois,378.0,5.56,27.67,22.3,665.0,43929.0,94500.0,45.0,95.77,0.0,2.38,0.53,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0,0,0
1704273,2011,Bay View Gardens,Illinois,336.0,21.11,28.21,18.49,681.0,41042.0,100700.0,50.0,96.73,0.0,0.89,0.6,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0,0,0
1704273,2012,Bay View Gardens,Illinois,336.0,21.11,28.74,18.49,681.0,41042.0,100700.0,50.0,96.73,0.0,0.89,0.6,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,1,0,0
1704273,2013,Bay View Gardens,Illinois,336.0,21.11,29.27,18.49,681.0,41042.0,100700.0,50.0,96.73,0.0,0.89,0.6,0.0,0.0,1.79,0.0,1.06,1.06,3.64,3.64,0,0,0
1704273,2014,Bay View Gardens,Illinois,336.0,21.11,29.8,18.49,681.0,41042.0,100700.0,50.0,96.73,0.0,0.89,0.6,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,1,0,0
1704273,2015,Bay View Gardens,Illinois,336.0,21.11,30.34,18.49,681.0,41042.0,100700.0,50.0,96.73,0.0,0.89,0.6,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0,0,0
1704273,2016,Bay View Gardens,Illinois,336.0,21.11,30.87,18.49,681.0,41042.0,100700.0,50.0,96.73,0.0,0.89,0.6,0.0,0.0,1.79,0.0,0.53,0.53,1.72,1.72,0,0,0
1704303,2000,Beach Park,Illinois,10072.0,3.72,,12.18,718.0,56553.0,144300.0,26.8,78.65,4.47,13.58,0.2,1.45,0.03,1.43,0.19,,,,,0,0,0
